Year1,Theme1,Year2,Theme2,SetCount1,SetCount2,NormalizedDiff,Diff
1996,Building,1985,Building,1,1,50,0
1996,Building,1986,Building,1,2,49,-1
1996,Building,1987,Building,1,2,49,-1
1996,Building,1988,Building,1,1,50,0
1996,Building,1989,Building,1,1,50,0
1996,Building,1990,Building,1,1,50,0
1996,Building,2004,Building,1,1,50,0
1996,Building,2007,Building,1,2,49,-1
1996,Building,2008,Building,1,2,49,-1
1996,Building,2009,Building,1,1,50,0
1996,Building,2012,Building,1,1,50,0
1996,Building,2013,Building,1,3,49,-2
1996,Building,2015,Building,1,2,49,-1
1996,Building,2016,Building,1,1,50,0
1996,Coast Guard,1976,Coast Guard,1,1,50,0
1996,Coast Guard,1978,Coast Guard,1,2,49,-1
1996,Coast Guard,1985,Coast Guard,1,1,50,0
1996,Coast Guard,1989,Coast Guard,1,1,50,0
1996,Coast Guard,1991,Coast Guard,1,1,50,0
1996,Coast Guard,1993,Coast Guard,1,1,50,0
1996,Coast Guard,1995,Coast Guard,1,1,50,0
1996,Coast Guard,1999,Coast Guard,1,2,49,-1
1996,Coast Guard,2003,Coast Guard,1,1,50,0
1996,Coast Guard,2004,Coast Guard,1,2,49,-1
1996,Coast Guard,2007,Coast Guard,1,1,50,0
1996,Coast Guard,2008,Coast Guard,1,9,44,-8
1996,Coast Guard,2013,Coast Guard,1,6,46,-5
1996,Construction,1967,Construction,2,1,51,1
1996,Construction,1969,Construction,2,1,51,1
1996,Construction,1970,Construction,2,1,51,1
1996,Construction,1971,Construction,2,12,43,-10
1996,Construction,1972,Construction,2,4,49,-2
1996,Construction,1973,Construction,2,9,45,-7
1996,Construction,1974,Construction,2,4,49,-2
1996,Construction,1975,Construction,2,4,49,-2
1996,Construction,1976,Construction,2,6,47,-4
1996,Construction,1977,Construction,2,1,51,1
1996,Construction,1978,Construction,2,5,48,-3
1996,Construction,1979,Construction,2,3,49,-1
1996,Construction,1980,Construction,2,2,50,0
1996,Construction,1981,Construction,2,2,50,0
1996,Construction,1983,Construction,2,1,51,1
1996,Construction,1984,Construction,2,3,49,-1
1996,Construction,1985,Construction,2,3,49,-1
1996,Construction,1986,Construction,2,2,50,0
1996,Construction,1988,Construction,2,2,50,0
1996,Construction,1989,Construction,2,6,47,-4
1996,Construction,1990,Construction,2,1,51,1
1996,Construction,1991,Construction,2,2,50,0
1996,Construction,1992,Construction,2,4,49,-2
1996,Construction,1993,Construction,2,2,50,0
1996,Construction,1995,Construction,2,3,49,-1
1996,Construction,1997,Construction,2,2,50,0
1996,Construction,1998,Construction,2,1,51,1
1996,Construction,1999,Construction,2,3,49,-1
1996,Construction,2000,Construction,2,4,49,-2
1996,Construction,2001,Construction,2,2,50,0
1996,Construction,2002,Construction,2,1,51,1
1996,Construction,2003,Construction,2,8,46,-6
1996,Construction,2004,Construction,2,2,50,0
1996,Construction,2005,Construction,2,9,45,-7
1996,Construction,2006,Construction,2,4,49,-2
1996,Construction,2007,Construction,2,7,46,-5
1996,Construction,2008,Construction,2,6,47,-4
1996,Construction,2009,Construction,2,12,43,-10
1996,Construction,2010,Construction,2,5,48,-3
1996,Construction,2011,Construction,2,4,49,-2
1996,Construction,2012,Construction,2,7,46,-5
1996,Construction,2013,Construction,2,3,49,-1
1996,Construction,2014,Construction,2,3,49,-1
1996,Construction,2015,Construction,2,9,45,-7
1996,Construction,2016,Construction,2,2,50,0
1996,Cowboys,1997,Cowboys,6,4,51,2
1996,Cowboys,2002,Cowboys,6,2,53,4
1996,Ferries,1977,Ferries,1,2,49,-1
1996,Ferries,1981,Ferries,1,1,50,0
1996,Ferries,1982,Ferries,1,1,50,0
1996,Ferries,1985,Ferries,1,1,50,0
1996,Ferries,1986,Ferries,1,1,50,0
1996,Ferries,1989,Ferries,1,1,50,0
1996,Ferries,1991,Ferries,1,1,50,0
1996,Ferries,1992,Ferries,1,2,49,-1
1996,Ferries,1993,Ferries,1,1,50,0
1996,Ferries,1998,Ferries,1,1,50,0
1996,Ferries,1999,Ferries,1,1,50,0
1996,Freestyle,1995,Freestyle,6,18,41,-12
1996,Freestyle,1997,Freestyle,6,9,48,-3
1996,Freestyle,1998,Freestyle,6,15,44,-9
1996,Harbor,1961,Harbor,2,1,51,1
1996,Harbor,1968,Harbor,2,1,51,1
1996,Harbor,1975,Harbor,2,1,51,1
1996,Harbor,1976,Harbor,2,1,51,1
1996,Harbor,1977,Harbor,2,1,51,1
1996,Harbor,1985,Harbor,2,1,51,1
1996,Harbor,1986,Harbor,2,2,50,0
1996,Harbor,1988,Harbor,2,1,51,1
1996,Harbor,1990,Harbor,2,3,49,-1
1996,Harbor,1991,Harbor,2,4,49,-2
1996,Harbor,1992,Harbor,2,1,51,1
1996,Harbor,1993,Harbor,2,2,50,0
1996,Harbor,1994,Harbor,2,4,49,-2
1996,Harbor,1995,Harbor,2,1,51,1
1996,Harbor,1997,Harbor,2,4,49,-2
1996,Harbor,1999,Harbor,2,2,50,0
1996,Harbor,2003,Harbor,2,1,51,1
1996,Harbor,2004,Harbor,2,1,51,1
1996,Harbor,2007,Harbor,2,1,51,1
1996,Harbor,2008,Harbor,2,2,50,0
1996,Harbor,2010,Harbor,2,1,51,1
1996,Harbor,2011,Harbor,2,6,47,-4
1996,Harbor,2015,Harbor,2,1,51,1
1996,Harbor,2016,Harbor,2,1,51,1
1996,Hospital,1970,Hospital,1,1,50,0
1996,Hospital,1971,Hospital,1,1,50,0
1996,Hospital,1973,Hospital,1,2,49,-1
1996,Hospital,1975,Hospital,1,1,50,0
1996,Hospital,1976,Hospital,1,3,49,-2
1996,Hospital,1978,Hospital,1,3,49,-2
1996,Hospital,1979,Hospital,1,2,49,-1
1996,Hospital,1980,Hospital,1,1,50,0
1996,Hospital,1981,Hospital,1,3,49,-2
1996,Hospital,1985,Hospital,1,1,50,0
1996,Hospital,1987,Hospital,1,2,49,-1
1996,Hospital,1988,Hospital,1,1,50,0
1996,Hospital,1989,Hospital,1,1,50,0
1996,Hospital,1992,Hospital,1,1,50,0
1996,Hospital,1994,Hospital,1,1,50,0
1996,Hospital,1997,Hospital,1,1,50,0
1996,Hospital,1999,Hospital,1,1,50,0
1996,Hospital,2005,Hospital,1,1,50,0
1996,Hospital,2006,Hospital,1,4,48,-3
1996,Hospital,2007,Hospital,1,2,49,-1
1996,Hospital,2009,Hospital,1,1,50,0
1996,Hospital,2012,Hospital,1,2,49,-1
1996,Hospital,2016,Hospital,1,1,50,0
1996,Imperial Armada,2001,Imperial Armada,2,1,51,1
1996,Model Team,1986,Model Team,1,3,49,-2
1996,Model Team,1990,Model Team,1,1,50,0
1996,Model Team,1991,Model Team,1,1,50,0
1996,Model Team,1993,Model Team,1,2,49,-1
1996,Model Team,1994,Model Team,1,1,50,0
1996,Model Team,1995,Model Team,1,1,50,0
1996,Model Team,1997,Model Team,1,2,49,-1
1996,Model Team,1998,Model Team,1,1,50,0
1996,Model Team,1999,Model Team,1,2,49,-1
1996,Model Team,2004,Model Team,1,1,50,0
1996,NXT,2006,NXT,2,14,41,-12
1996,NXT,2008,NXT,2,1,51,1
1996,NXT,2009,NXT,2,3,49,-1
1996,NXT,2010,NXT,2,4,49,-2
1996,NXT,2011,NXT,2,3,49,-1
1996,Off-Road,1983,Off-Road,2,1,51,1
1996,Off-Road,1985,Off-Road,2,1,51,1
1996,Off-Road,1986,Off-Road,2,1,51,1
1996,Off-Road,1987,Off-Road,2,1,51,1
1996,Off-Road,1988,Off-Road,2,1,51,1
1996,Off-Road,1989,Off-Road,2,1,51,1
1996,Off-Road,1990,Off-Road,2,1,51,1
1996,Off-Road,1991,Off-Road,2,2,50,0
1996,Off-Road,1993,Off-Road,2,1,51,1
1996,Off-Road,1994,Off-Road,2,5,48,-3
1996,Off-Road,1997,Off-Road,2,3,49,-1
1996,Off-Road,1998,Off-Road,2,4,49,-2
1996,Off-Road,1999,Off-Road,2,2,50,0
1996,Off-Road,2000,Off-Road,2,1,51,1
1996,Off-Road,2001,Off-Road,2,2,50,0
1996,Off-Road,2004,Off-Road,2,1,51,1
1996,Off-Road,2006,Off-Road,2,1,51,1
1996,Off-Road,2007,Off-Road,2,1,51,1
1996,Off-Road,2008,Off-Road,2,2,50,0
1996,Off-Road,2009,Off-Road,2,1,51,1
1996,Off-Road,2010,Off-Road,2,1,51,1
1996,Off-Road,2011,Off-Road,2,1,51,1
1996,Off-Road,2012,Off-Road,2,2,50,0
1996,Off-Road,2015,Off-Road,2,4,49,-2
1996,Off-Road,2016,Off-Road,2,1,51,1
1996,Paradisa,1992,Paradisa,3,5,49,-2
1996,Paradisa,1993,Paradisa,3,2,51,1
1996,Paradisa,1994,Paradisa,3,2,51,1
1996,Paradisa,1995,Paradisa,3,2,51,1
1996,Paradisa,1997,Paradisa,3,4,49,-1
1996,Pirates I,1989,Pirates I,6,7,49,-1
1996,Pirates I,1991,Pirates I,6,3,52,3
1996,Pirates I,1992,Pirates I,6,6,50,0
1996,Pirates I,1993,Pirates I,6,5,51,1
1996,Pirates I,1994,Pirates I,6,3,52,3
1996,Pirates I,1995,Pirates I,6,3,52,3
1996,Pirates I,1997,Pirates I,6,4,51,2
1996,Pirates I,2001,Pirates I,6,1,54,5
1996,Playhouse,1994,Playhouse,3,3,50,0
1996,Playhouse,1995,Playhouse,3,2,51,1
1996,Playhouse,2004,Playhouse,3,4,49,-1
1996,Playhouse,2008,Playhouse,3,2,51,1
1996,Police,1972,Police,3,1,51,2
1996,Police,1973,Police,3,2,51,1
1996,Police,1975,Police,3,1,51,2
1996,Police,1976,Police,3,2,51,1
1996,Police,1977,Police,3,1,51,2
1996,Police,1978,Police,3,3,50,0
1996,Police,1979,Police,3,3,50,0
1996,Police,1981,Police,3,2,51,1
1996,Police,1983,Police,3,2,51,1
1996,Police,1984,Police,3,4,49,-1
1996,Police,1985,Police,3,3,50,0
1996,Police,1986,Police,3,3,50,0
1996,Police,1987,Police,3,1,51,2
1996,Police,1988,Police,3,1,51,2
1996,Police,1989,Police,3,1,51,2
1996,Police,1990,Police,3,1,51,2
1996,Police,1991,Police,3,2,51,1
1996,Police,1992,Police,3,2,51,1
1996,Police,1993,Police,3,3,50,0
1996,Police,1994,Police,3,1,51,2
1996,Police,1995,Police,3,1,51,2
1996,Police,1998,Police,3,3,50,0
1996,Police,1999,Police,3,1,51,2
1996,Police,2000,Police,3,1,51,2
1996,Police,2001,Police,3,4,49,-1
1996,Police,2002,Police,3,2,51,1
1996,Police,2003,Police,3,9,46,-6
1996,Police,2005,Police,3,6,48,-3
1996,Police,2006,Police,3,2,51,1
1996,Police,2007,Police,3,1,51,2
1996,Police,2008,Police,3,10,45,-7
1996,Police,2009,Police,3,1,51,2
1996,Police,2010,Police,3,2,51,1
1996,Police,2011,Police,3,9,46,-6
1996,Police,2012,Police,3,10,45,-7
1996,Police,2013,Police,3,6,48,-3
1996,Police,2014,Police,3,13,43,-10
1996,Police,2015,Police,3,8,46,-5
1996,Police,2016,Police,3,7,47,-4
1996,Police,2017,Police,3,12,44,-9
1996,Race,1980,Race,5,1,53,4
1996,Race,1984,Race,5,1,53,4
1996,Race,1985,Race,5,2,52,3
1996,Race,1986,Race,5,4,51,1
1996,Race,1987,Race,5,5,50,0
1996,Race,1988,Race,5,4,51,1
1996,Race,1989,Race,5,7,49,-2
1996,Race,1990,Race,5,5,50,0
1996,Race,1991,Race,5,7,49,-2
1996,Race,1992,Race,5,5,50,0
1996,Race,1993,Race,5,4,51,1
1996,Race,1994,Race,5,2,52,3
1996,Race,1995,Race,5,5,50,0
1996,Race,1997,Race,5,6,49,-1
1996,Race,1998,Race,5,9,47,-4
1996,Race,1999,Race,5,9,47,-4
1996,Race,2000,Race,5,12,45,-7
1996,Race,2001,Race,5,1,53,4
1996,Race,2009,Race,5,1,53,4
1996,Race,2010,Race,5,1,53,4
1996,Race,2013,Race,5,1,53,4
1996,Race,2015,Race,5,3,51,2
1996,Recreation,1989,Recreation,2,1,51,1
1996,Recreation,1992,Recreation,2,2,50,0
1996,Recreation,1993,Recreation,2,3,49,-1
1996,Recreation,1994,Recreation,2,9,45,-7
1996,Recreation,1995,Recreation,2,1,51,1
1996,Recreation,1997,Recreation,2,5,48,-3
1996,Recreation,1998,Recreation,2,8,46,-6
1996,Recreation,1999,Recreation,2,2,50,0
1996,Recreation,2001,Recreation,2,1,51,1
1996,Recreation,2002,Recreation,2,1,51,1
1996,Recreation,2004,Recreation,2,1,51,1
1996,Recreation,2007,Recreation,2,1,51,1
1996,Recreation,2008,Recreation,2,2,50,0
1996,Royal Knights,1995,Royal Knights,3,5,49,-2
1996,Royal Knights,1998,Royal Knights,3,1,51,2
1996,Service Packs,1977,Service Packs,7,19,41,-12
1996,Service Packs,1980,Service Packs,7,1,54,6
1996,Service Packs,1981,Service Packs,7,6,51,1
1996,Service Packs,1982,Service Packs,7,8,49,-1
1996,Service Packs,1983,Service Packs,7,2,54,5
1996,Service Packs,1984,Service Packs,7,10,48,-3
1996,Service Packs,1985,Service Packs,7,7,50,0
1996,Service Packs,1986,Service Packs,7,12,46,-5
1996,Service Packs,1987,Service Packs,7,46,22,-39
1996,Service Packs,1988,Service Packs,7,4,52,3
1996,Service Packs,1989,Service Packs,7,18,42,-11
1996,Service Packs,1990,Service Packs,7,3,53,4
1996,Service Packs,1991,Service Packs,7,12,46,-5
1996,Service Packs,1992,Service Packs,7,3,53,4
1996,Service Packs,1993,Service Packs,7,11,47,-4
1996,Service Packs,1994,Service Packs,7,4,52,3
1996,Service Packs,1995,Service Packs,7,4,52,3
1996,Service Packs,1997,Service Packs,7,2,54,5
1996,Service Packs,1998,Service Packs,7,7,50,0
1996,Service Packs,1999,Service Packs,7,11,47,-4
1996,Service Packs,2001,Service Packs,7,2,54,5
1996,Service Packs,2002,Service Packs,7,33,31,-26
1996,Service Packs,2003,Service Packs,7,1,54,6
1996,Service Packs,2004,Service Packs,7,1,54,6
1996,Service Packs,2007,Service Packs,7,2,54,5
1996,Service Packs,2010,Service Packs,7,1,54,6
1996,Service Packs,2012,Service Packs,7,1,54,6
1996,Space,1973,Space,1,1,50,0
1996,Space,1975,Space,1,1,50,0
1996,Space,1976,Space,1,1,50,0
1996,Space,1981,Space,1,1,50,0
1996,Space,1982,Space,1,2,49,-1
1996,Space,1987,Space,1,2,49,-1
1996,Space,1988,Space,1,1,50,0
1996,Space,1990,Space,1,1,50,0
1996,Space,1991,Space,1,1,50,0
1996,Space,1993,Space,1,2,49,-1
1996,Space,1995,Space,1,1,50,0
1996,Space,1998,Space,1,1,50,0
1996,Space,2001,Space,1,1,50,0
1996,Space,2002,Space,1,2,49,-1
1996,Space,2003,Space,1,1,50,0
1996,Space,2014,Space,1,1,50,0
1996,Space,2015,Space,1,1,50,0
1996,Spyrius,1994,Spyrius,1,5,47,-4
1996,Spyrius,1995,Spyrius,1,1,50,0
1996,Spyrius,1999,Spyrius,1,1,50,0
1996,Supplemental,1950,Supplemental,17,6,58,11
1996,Supplemental,1953,Supplemental,17,4,59,13
1996,Supplemental,1954,Supplemental,17,12,54,5
1996,Supplemental,1955,Supplemental,17,19,49,-2
1996,Supplemental,1956,Supplemental,17,7,57,10
1996,Supplemental,1957,Supplemental,17,6,58,11
1996,Supplemental,1958,Supplemental,17,29,41,-12
1996,Supplemental,1959,Supplemental,17,2,61,15
1996,Supplemental,1960,Supplemental,17,1,61,16
1996,Supplemental,1961,Supplemental,17,12,54,5
1996,Supplemental,1962,Supplemental,17,8,56,9
1996,Supplemental,1963,Supplemental,17,9,56,8
1996,Supplemental,1964,Supplemental,17,3,60,14
1996,Supplemental,1965,Supplemental,17,3,60,14
1996,Supplemental,1966,Supplemental,17,71,11,-54
1996,Supplemental,1967,Supplemental,17,6,58,11
1996,Supplemental,1968,Supplemental,17,1,61,16
1996,Supplemental,1969,Supplemental,17,37,36,-20
1996,Supplemental,1970,Supplemental,17,1,61,16
1996,Supplemental,1971,Supplemental,17,5,59,12
1996,Supplemental,1972,Supplemental,17,7,57,10
1996,Supplemental,1973,Supplemental,17,12,54,5
1996,Supplemental,1974,Supplemental,17,1,61,16
1996,Supplemental,1976,Supplemental,17,2,61,15
1996,Supplemental,1977,Supplemental,17,1,61,16
1996,Supplemental,1978,Supplemental,17,8,56,9
1996,Supplemental,1979,Supplemental,17,6,58,11
1996,Supplemental,1980,Supplemental,17,20,48,-3
1996,Supplemental,1981,Supplemental,17,1,61,16
1996,Supplemental,1982,Supplemental,17,3,60,14
1996,Supplemental,1983,Supplemental,17,6,58,11
1996,Supplemental,1984,Supplemental,17,3,60,14
1996,Supplemental,1985,Supplemental,17,5,59,12
1996,Supplemental,1986,Supplemental,17,23,46,-6
1996,Supplemental,1987,Supplemental,17,2,61,15
1996,Supplemental,1988,Supplemental,17,7,57,10
1996,Supplemental,1989,Supplemental,17,1,61,16
1996,Supplemental,1990,Supplemental,17,3,60,14
1996,Supplemental,1991,Supplemental,17,5,59,12
1996,Supplemental,1992,Supplemental,17,5,59,12
1996,Supplemental,1993,Supplemental,17,3,60,14
1996,Supplemental,1994,Supplemental,17,1,61,16
1996,Supplemental,1995,Supplemental,17,4,59,13
1996,Supplemental,1997,Supplemental,17,7,57,10
1996,Supplemental,1998,Supplemental,17,4,59,13
1996,Supplemental,1999,Supplemental,17,1,61,16
1996,Supplemental,2000,Supplemental,17,8,56,9
1996,Supplemental,2001,Supplemental,17,2,61,15
1996,Supplemental,2002,Supplemental,17,6,58,11
1996,Supplemental,2003,Supplemental,17,2,61,15
1996,Supplemental,2004,Supplemental,17,9,56,8
1996,Supplemental,2005,Supplemental,17,17,50,0
1996,Supplemental,2006,Supplemental,17,6,58,11
1996,Supplemental,2007,Supplemental,17,5,59,12
1996,Supplemental,2008,Supplemental,17,11,54,6
1996,Supplemental,2009,Supplemental,17,3,60,14
1996,Supplemental,2010,Supplemental,17,10,55,7
1996,Supplemental,2014,Supplemental,17,3,60,14
1996,Technic,1973,Technic,11,1,57,10
1996,Technic,1977,Technic,11,1,57,10
1996,Technic,1978,Technic,11,1,57,10
1996,Technic,1979,Technic,11,1,57,10
1996,Technic,1980,Technic,11,1,57,10
1996,Technic,1981,Technic,11,3,56,8
1996,Technic,1982,Technic,11,18,45,-7
1996,Technic,1984,Technic,11,5,54,6
1996,Technic,1985,Technic,11,19,44,-8
1996,Technic,1986,Technic,11,8,52,3
1996,Technic,1987,Technic,11,54,19,-43
1996,Technic,1988,Technic,11,3,56,8
1996,Technic,1989,Technic,11,8,52,3
1996,Technic,1990,Technic,11,2,56,9
1996,Technic,1991,Technic,11,6,54,5
1996,Technic,1992,Technic,11,27,39,-16
1996,Technic,1993,Technic,11,13,49,-2
1996,Technic,1994,Technic,11,26,39,-15
1996,Technic,1995,Technic,11,19,44,-8
1996,Technic,1997,Technic,11,14,48,-3
1996,Technic,1998,Technic,11,12,49,-1
1996,Technic,1999,Technic,11,18,45,-7
1996,Technic,2000,Technic,11,4,55,7
1996,Technic,2001,Technic,11,2,56,9
1996,Technic,2002,Technic,11,62,14,-51
1996,Technic,2003,Technic,11,13,49,-2
1996,Technic,2006,Technic,11,2,56,9
1996,Technic,2007,Technic,11,8,52,3
1996,Technic,2008,Technic,11,7,53,4
1996,Technic,2009,Technic,11,3,56,8
1996,Technic,2011,Technic,11,1,57,10
1996,Technic,2012,Technic,11,3,56,8
1996,Technic,2013,Technic,11,9,51,2
1996,Technic,2014,Technic,11,8,52,3
1996,Technic,2015,Technic,11,2,56,9
1996,Technic,2016,Technic,11,11,50,0
1996,Technic,2017,Technic,11,11,50,0
1996,Time Cruisers,1997,Time Cruisers,5,3,51,2
1996,Town,1980,Town,2,1,51,1
1996,Town,1981,Town,2,3,49,-1
1996,Town,1982,Town,2,1,51,1
1996,Town,1984,Town,2,1,51,1
1996,Town,1985,Town,2,1,51,1
1996,Town,1986,Town,2,2,50,0
1996,Town,1987,Town,2,2,50,0
1996,Town,1990,Town,2,2,50,0
1996,Town,1991,Town,2,4,49,-2
1996,Town,1993,Town,2,3,49,-1
1996,Town,1994,Town,2,1,51,1
1996,Town,1995,Town,2,1,51,1
1996,Town,1997,Town,2,1,51,1
1996,Town,1998,Town,2,3,49,-1
1996,Town,1999,Town,2,8,46,-6
1996,Town,2000,Town,2,5,48,-3
1996,Town,2005,Town,2,2,50,0
1996,Town,2006,Town,2,1,51,1
1996,Town,2007,Town,2,3,49,-1
1996,Town,2008,Town,2,3,49,-1
1996,Town,2009,Town,2,1,51,1
1996,Town,2010,Town,2,6,47,-4
1996,Town,2011,Town,2,2,50,0
1996,Town,2014,Town,2,1,51,1
1996,Town,2015,Town,2,1,51,1
1996,Traffic,1963,Traffic,2,2,50,0
1996,Traffic,1965,Traffic,2,1,51,1
1996,Traffic,1966,Traffic,2,1,51,1
1996,Traffic,1967,Traffic,2,2,50,0
1996,Traffic,1968,Traffic,2,1,51,1
1996,Traffic,1978,Traffic,2,6,47,-4
1996,Traffic,1979,Traffic,2,4,49,-2
1996,Traffic,1980,Traffic,2,6,47,-4
1996,Traffic,1982,Traffic,2,3,49,-1
1996,Traffic,1983,Traffic,2,3,49,-1
1996,Traffic,1984,Traffic,2,3,49,-1
1996,Traffic,1985,Traffic,2,4,49,-2
1996,Traffic,1986,Traffic,2,3,49,-1
1996,Traffic,1987,Traffic,2,5,48,-3
1996,Traffic,1988,Traffic,2,6,47,-4
1996,Traffic,1989,Traffic,2,3,49,-1
1996,Traffic,1990,Traffic,2,3,49,-1
1996,Traffic,1991,Traffic,2,1,51,1
1996,Traffic,1992,Traffic,2,1,51,1
1996,Traffic,1993,Traffic,2,2,50,0
1996,Traffic,1994,Traffic,2,2,50,0
1996,Traffic,1995,Traffic,2,1,51,1
1996,Traffic,1997,Traffic,2,7,46,-5
1996,Traffic,1998,Traffic,2,8,46,-6
1996,Traffic,1999,Traffic,2,6,47,-4
1996,Traffic,2000,Traffic,2,1,51,1
1996,Traffic,2001,Traffic,2,4,49,-2
1996,Traffic,2002,Traffic,2,1,51,1
1996,Traffic,2003,Traffic,2,2,50,0
1996,Traffic,2004,Traffic,2,3,49,-1
1996,Traffic,2005,Traffic,2,1,51,1
1996,Traffic,2006,Traffic,2,1,51,1
1996,Traffic,2007,Traffic,2,4,49,-2
1996,Traffic,2008,Traffic,2,3,49,-1
1996,Traffic,2009,Traffic,2,12,43,-10
1996,Traffic,2010,Traffic,2,6,47,-4
1996,Traffic,2012,Traffic,2,6,47,-4
1996,Traffic,2013,Traffic,2,6,47,-4
1996,Traffic,2014,Traffic,2,1,51,1
1996,Traffic,2015,Traffic,2,8,46,-6
1996,Traffic,2016,Traffic,2,3,49,-1
1996,Traffic,2017,Traffic,2,3,49,-1
1996,Train,1964,Train,2,1,51,1
1996,Train,1976,Train,2,1,51,1
1996,Train,1977,Train,2,16,40,-14
1996,Train,1980,Train,2,1,51,1
1996,Train,1981,Train,2,13,42,-11
1996,Train,1982,Train,2,1,51,1
1996,Train,1983,Train,2,1,51,1
1996,Train,1984,Train,2,1,51,1
1996,Train,1985,Train,2,2,50,0
1996,Train,1986,Train,2,2,50,0
1996,Train,1987,Train,2,14,41,-12
1996,Train,1989,Train,2,6,47,-4
1996,Train,1991,Train,2,1,51,1
1996,Train,1992,Train,2,6,47,-4
1996,Train,1994,Train,2,1,51,1
1996,Train,2000,Train,2,3,49,-1
1996,Train,2001,Train,2,3,49,-1
1996,Train,2003,Train,2,1,51,1
1996,Train,2010,Train,2,2,50,0
1996,Universal Building Set,1982,Universal Building Set,2,2,50,0
1996,Universal Building Set,1984,Universal Building Set,2,1,51,1
1996,Universal Building Set,1985,Universal Building Set,2,3,49,-1
1996,Universal Building Set,1986,Universal Building Set,2,3,49,-1
1996,Universal Building Set,1987,Universal Building Set,2,1,51,1
1996,Universal Building Set,1989,Universal Building Set,2,2,50,0
1996,Universal Building Set,1990,Universal Building Set,2,2,50,0
1996,Universal Building Set,1991,Universal Building Set,2,1,51,1
1996,Universal Building Set,1992,Universal Building Set,2,3,49,-1
1996,Universal Building Set,1993,Universal Building Set,2,3,49,-1
1996,Universal Building Set,1994,Universal Building Set,2,2,50,0
1996,Universal Building Set,1995,Universal Building Set,2,1,51,1
1996,Universal Building Set,1997,Universal Building Set,2,2,50,0
1997,9V,1991,9V,1,12,42,-11
1997,9V,1993,9V,1,3,49,-2
1997,9V,1994,9V,1,3,49,-2
1997,9V,1995,9V,1,2,49,-1
1997,9V,1996,9V,1,4,48,-3
1997,9V,1998,9V,1,2,49,-1
1997,9V,1999,9V,1,8,45,-7
1997,9V,2002,9V,1,3,49,-2
1997,9V,2004,9V,1,1,50,0
1997,9V,2005,9V,1,1,50,0
1997,9V,2006,9V,1,4,48,-3
1997,Airport,1961,Airport,6,1,54,5
1997,Airport,1964,Airport,6,1,54,5
1997,Airport,1965,Airport,6,1,54,5
1997,Airport,1967,Airport,6,1,54,5
1997,Airport,1970,Airport,6,2,53,4
1997,Airport,1972,Airport,6,3,52,3
1997,Airport,1973,Airport,6,1,54,5
1997,Airport,1974,Airport,6,3,52,3
1997,Airport,1975,Airport,6,1,54,5
1997,Airport,1976,Airport,6,4,51,2
1997,Airport,1977,Airport,6,4,51,2
1997,Airport,1978,Airport,6,3,52,3
1997,Airport,1984,Airport,6,2,53,4
1997,Airport,1985,Airport,6,4,51,2
1997,Airport,1986,Airport,6,1,54,5
1997,Airport,1987,Airport,6,5,51,1
1997,Airport,1988,Airport,6,2,53,4
1997,Airport,1989,Airport,6,2,53,4
1997,Airport,1990,Airport,6,8,49,-2
1997,Airport,1991,Airport,6,6,50,0
1997,Airport,1992,Airport,6,2,53,4
1997,Airport,1993,Airport,6,5,51,1
1997,Airport,1994,Airport,6,6,50,0
1997,Airport,1995,Airport,6,1,54,5
1997,Airport,1996,Airport,6,9,48,-3
1997,Airport,1998,Airport,6,3,52,3
1997,Airport,1999,Airport,6,2,53,4
1997,Airport,2000,Airport,6,1,54,5
1997,Airport,2001,Airport,6,4,51,2
1997,Airport,2002,Airport,6,13,45,-7
1997,Airport,2003,Airport,6,3,52,3
1997,Airport,2004,Airport,6,10,47,-4
1997,Airport,2005,Airport,6,4,51,2
1997,Airport,2006,Airport,6,10,47,-4
1997,Airport,2007,Airport,6,4,51,2
1997,Airport,2008,Airport,6,2,53,4
1997,Airport,2009,Airport,6,3,52,3
1997,Airport,2010,Airport,6,8,49,-2
1997,Airport,2011,Airport,6,3,52,3
1997,Airport,2012,Airport,6,2,53,4
1997,Airport,2013,Airport,6,5,51,1
1997,Airport,2014,Airport,6,1,54,5
1997,Airport,2016,Airport,6,5,51,1
1997,Airport,2017,Airport,6,1,54,5
1997,Basic Model,1983,Basic Model,20,4,61,16
1997,Basic Model,1988,Basic Model,20,1,64,19
1997,Basic Model,1989,Basic Model,20,9,58,11
1997,Basic Model,1994,Basic Model,20,8,59,12
1997,Basic Model,1995,Basic Model,20,1,64,19
1997,Basic Model,1996,Basic Model,20,2,63,18
1997,Basic Model,1998,Basic Model,20,18,51,2
1997,Basic Model,2000,Basic Model,20,4,61,16
1997,Basic Model,2004,Basic Model,20,1,64,19
1997,Basic Model,2007,Basic Model,20,1,64,19
1997,Basic Model,2010,Basic Model,20,2,63,18
1997,Basic Model,2011,Basic Model,20,5,61,15
1997,Basic Model,2012,Basic Model,20,1,64,19
1997,Basic Model,2014,Basic Model,20,1,64,19
1997,Basic Model,2015,Basic Model,20,7,59,13
1997,Basic Set,1950,Basic Set,2,1,51,1
1997,Basic Set,1958,Basic Set,2,1,51,1
1997,Basic Set,1959,Basic Set,2,1,51,1
1997,Basic Set,1965,Basic Set,2,2,50,0
1997,Basic Set,1967,Basic Set,2,1,51,1
1997,Basic Set,1968,Basic Set,2,1,51,1
1997,Basic Set,1969,Basic Set,2,2,50,0
